Algorithm,Benchmark,Rep,Seed,Evals,MaxDepth,BestFitness,BestFitnessNormalised,TestFitness,TestFitnessNormalised,BestExpression
GP,SMALL_OR_LARGE,25,-4753181,2048,5,0.205,0.829875518672,0.2295,0.813338755592,concat return_void return_void print_ref aload_4 concat return_void return_void print_ref aload_4 return_void return_void nop
GP,SMALL_OR_LARGE,26,-70064967,2048,5,0.2,0.833333333333,0.2305,0.812677773263,concat return_void return_void print_ref aload_4 print_ref aload_4
GP,SMALL_OR_LARGE,27,62451000,2048,5,0.235,0.80971659919,0.2125,0.824742268041,return_void return_void return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,28,-8128244,2048,5,0.26,0.793650793651,0.285,0.778210116732,return_void return_void return_void return_void print_ref aload_5
GP,SMALL_OR_LARGE,29,-41667430,2048,5,0.25,0.8,0.2185,0.820681165367,return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,30,-44217737,2048,5,0.235,0.80971659919,0.2165,0.822030415125,return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,1,10356231,4096,5,0.02,0.980392156863,0.0195,0.980872976949,concat concat if (I)<= iload_1 iload_2 concat iload_1 aload_5 return_void print_ref aload_5 return_void print_ref aload_4 print_ref aload_5
GP,SMALL_OR_LARGE,2,12776594,4096,5,0.015,0.985221674877,0.0325,0.968523002421,concat concat iload_2 if (I)< iload_2 iload_1 aload_5 return_void print_ref aload_4 return_void return_void return_void print_ref aload_5
GP,SMALL_OR_LARGE,3,-38249286,4096,5,0.18,0.847457627119,0.2115,0.825423029303,return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,4,44946062,4096,5,0.225,0.816326530612,0.23,0.813008130081,concat return_void print_ref aload_4 return_void print_int iload_2
GP,SMALL_OR_LARGE,5,-21992545,4096,5,0.025,0.975609756098,0.028,0.972762645914,concat concat if (I)<= iload_2 iload_1 return_void print_ref aload_5 iload_3 return_void print_ref aload_4 if (I)< iload_1 iload_1 if (I)<= iload_2 iload_1 print_int iload_3 iload_3 iload_1
GP,SMALL_OR_LARGE,6,7509708,4096,5,0.205,0.829875518672,0.2295,0.813338755592,concat return_void return_void print_ref aload_4 print_ref aload_4
GP,SMALL_OR_LARGE,7,-57087463,4096,5,0.23,0.813008130081,0.2445,0.803535556448,return_void print_ref aload_4
GP,SMALL_OR_LARGE,8,-36070767,4096,5,0.26,0.793650793651,0.296,0.771604938272,return_void print_ref aload_5
GP,SMALL_OR_LARGE,9,49120554,4096,5,0.19,0.840336134454,0.231,0.812347684809,return_void print_ref aload_4
GP,SMALL_OR_LARGE,10,-67161013,4096,5,0.175,0.851063829787,0.227,0.81499592502,return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,11,79884820,4096,5,0.21,0.826446280992,0.228,0.814332247557,return_void print_ref aload_4
GP,SMALL_OR_LARGE,12,-45693715,4096,5,0.03,0.970873786408,0.029,0.971817298348,if (I)< iload_2 iload_1 return_void return_void return_void print_ref aload_5 return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,13,-95149154,4096,5,0.2,0.833333333333,0.2235,0.8173273396,concat return_void print_ref aload_4 return_void print_ref aload_4
GP,SMALL_OR_LARGE,14,-29724559,4096,5,0.2,0.833333333333,0.2115,0.825423029303,return_void print_ref aload_4
GP,SMALL_OR_LARGE,15,-22602281,4096,5,0.26,0.793650793651,0.2855,0.777907429016,return_void return_void print_ref aload_5
GP,SMALL_OR_LARGE,16,90268251,4096,5,0.22,0.819672131148,0.2105,0.826104915324,return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,17,34480065,4096,5,0.2,0.833333333333,0.227,0.81499592502,return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,18,-4806061,4096,5,0.035,0.966183574879,0.0305,0.970402717128,if (I)<= iload_2 iload_1 return_void return_void print_ref aload_5 return_void print_ref aload_4
GP,SMALL_OR_LARGE,19,-32578143,4096,5,0.2,0.833333333333,0.2115,0.825423029303,return_void return_void return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,20,-98615346,4096,5,0.18,0.847457627119,0.2285,0.814000814001,return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,21,-96879164,4096,5,0.01,0.990099009901,0.016,0.984251968504,if (I)<= iload_1 iload_2 return_void print_ref aload_4 return_void return_void print_ref aload_5
GP,SMALL_OR_LARGE,22,-46893113,4096,5,0.0,1.0,0.0,1.0,if (I)< iload_2 iload_1 if (I)<= iload_3 iload_1 return_void print_ref aload_5 concat return_void nop return_void nop return_void print_ref aload_4
GP,SMALL_OR_LARGE,23,63742635,4096,5,0.21,0.826446280992,0.222,0.818330605565,return_void print_ref aload_4
GP,SMALL_OR_LARGE,24,-43229046,4096,5,0.21,0.826446280992,0.2105,0.826104915324,return_void return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,25,-42803049,4096,5,0.24,0.806451612903,0.2255,0.815993472052,return_void return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,26,63720614,4096,5,0.21,0.826446280992,0.2165,0.822030415125,concat return_void print_ref aload_4 return_void print_ref aload_4
GP,SMALL_OR_LARGE,27,-33113160,4096,5,0.19,0.840336134454,0.215,0.82304526749,return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,28,17334105,4096,5,0.23,0.813008130081,0.222,0.818330605565,return_void return_void return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,29,16207243,4096,5,0.22,0.819672131148,0.2195,0.820008200082,return_void print_ref aload_4
GP,SMALL_OR_LARGE,30,22717857,4096,5,0.02,0.980392156863,0.03,0.970873786408,if (I)<= iload_2 iload_1 return_void return_void return_void print_ref aload_5 return_void print_ref aload_4
GP,SMALL_OR_LARGE,1,-39488996,8192,5,0.03,0.970873786408,0.017,0.983284169125,concat if (I)<= iload_3 iload_1 return_void return_void print_ref aload_5 iload_1 return_void print_ref aload_4
GP,SMALL_OR_LARGE,2,-67000815,8192,5,0.265,0.790513833992,0.2235,0.8173273396,return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,3,-46973307,8192,5,0.045,0.956937799043,0.025,0.975609756098,concat concat if (I)<= iload_2 iload_1 aload_5 return_void print_ref aload_4 aload_5 concat aload_5 return_void print_ref aload_5
GP,SMALL_OR_LARGE,4,91752916,8192,5,0.205,0.829875518672,0.2285,0.814000814001,return_void return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,5,48386872,8192,5,0.04,0.961538461538,0.0235,0.977039570103,if (I)<= iload_1 iload_2 return_void print_ref aload_4 return_void return_void return_void print_ref aload_5
GP,SMALL_OR_LARGE,6,24946545,8192,5,0.21,0.826446280992,0.2225,0.81799591002,return_void print_ref aload_4
GP,SMALL_OR_LARGE,7,68783387,8192,5,0.255,0.796812749004,0.2295,0.813338755592,return_void return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,8,-3880503,8192,5,0.24,0.806451612903,0.2305,0.812677773263,return_void return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,9,-22022181,8192,5,0.215,0.82304526749,0.227,0.81499592502,return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,10,-12347121,8192,5,0.185,0.84388185654,0.227,0.81499592502,return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,11,73553702,8192,5,0.235,0.80971659919,0.224,0.816993464052,return_void print_ref aload_4
GP,SMALL_OR_LARGE,12,-13731277,8192,5,0.21,0.826446280992,0.2275,0.81466395112,return_void print_ref aload_4
GP,SMALL_OR_LARGE,13,-32499966,8192,5,0.19,0.840336134454,0.2285,0.814000814001,concat return_void print_ref aload_4 concat return_void return_void nop print_int iload_2
GP,SMALL_OR_LARGE,14,75366453,8192,5,0.07,0.934579439252,0.0265,0.974184120799,if (I)< iload_2 iload_1 return_void print_ref aload_5 return_void print_ref aload_4
GP,SMALL_OR_LARGE,15,55085390,8192,5,0.195,0.836820083682,0.2285,0.814000814001,return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,16,-61286091,8192,5,0.215,0.82304526749,0.235,0.80971659919,return_void return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,17,88064310,8192,5,0.265,0.790513833992,0.224,0.816993464052,return_void print_ref aload_4
GP,SMALL_OR_LARGE,18,91675815,8192,5,0.0,1.0,0.0,1.0,if (I)<= iload_2 iload_1 concat if (I)<= iload_1 iload_3 aload_4 return_void print_ref aload_5 return_void nop concat return_void print_ref aload_4 if (I)<= iload_3 iload_2 concat print_ref aload_4 print_ref aload_4 iload_3
GP,SMALL_OR_LARGE,19,30130485,8192,5,0.04,0.961538461538,0.028,0.972762645914,concat concat if (I)<= iload_3 iload_1 return_void print_ref aload_5 nop print_ref aload_4 return_void nop
GP,SMALL_OR_LARGE,20,-13017904,8192,5,0.205,0.829875518672,0.2175,0.82135523614,return_void return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,21,7672411,8192,5,0.245,0.803212851406,0.249,0.80064051241,return_void print_ref aload_4
GP,SMALL_OR_LARGE,22,40778452,8192,5,0.24,0.806451612903,0.245,0.803212851406,return_void return_void return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,23,29915519,8192,5,0.24,0.806451612903,0.218,0.821018062397,return_void print_ref aload_4
GP,SMALL_OR_LARGE,24,-66249400,8192,5,0.205,0.829875518672,0.2165,0.822030415125,return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,25,1856472,8192,5,0.2,0.833333333333,0.233,0.81103000811,return_void return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,26,65415598,8192,5,0.02,0.980392156863,0.029,0.971817298348,if (I)<= iload_3 iload_1 return_void return_void print_ref aload_5 concat return_void print_ref aload_4 return_void print_ref aload_4
GP,SMALL_OR_LARGE,27,37865338,8192,5,0.19,0.840336134454,0.2235,0.8173273396,return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,28,52095277,8192,5,0.245,0.803212851406,0.2285,0.814000814001,return_void print_ref aload_4
GP,SMALL_OR_LARGE,29,66385024,8192,5,0.235,0.80971659919,0.2315,0.812017864393,return_void return_void return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,30,95120112,8192,5,0.23,0.813008130081,0.231,0.812347684809,return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,1,63968189,16384,5,0.0,1.0,0.0,1.0,concat concat if (I)<= iload_3 iload_1 return_void print_ref aload_5 if (I)< iload_2 iload_1 return_void nop nop return_void print_ref aload_4 if (I)< iload_1 iload_2 return_void return_void print_ref aload_5 if (I)< iload_2 iload_1 print_ref aload_4 iload_3
GP,SMALL_OR_LARGE,2,-68123953,16384,5,0.19,0.840336134454,0.2165,0.822030415125,return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,3,-60707784,16384,5,0.03,0.970873786408,0.028,0.972762645914,if (I)< iload_2 iload_1 return_void return_void print_ref aload_5 return_void return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,4,93564462,16384,5,0.235,0.80971659919,0.2205,0.819336337567,return_void return_void return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,5,53199066,16384,5,0.19,0.840336134454,0.21,0.826446280992,return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,6,-18427982,16384,5,0.245,0.803212851406,0.226,0.815660685155,return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,7,98978780,16384,5,0.21,0.826446280992,0.227,0.81499592502,return_void print_ref aload_4
GP,SMALL_OR_LARGE,8,-56578721,16384,5,0.235,0.80971659919,0.2255,0.815993472052,return_void return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,9,-10391100,16384,5,0.215,0.82304526749,0.2305,0.812677773263,return_void return_void return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,10,54328218,16384,5,0.0,1.0,0.0,1.0,concat if (I)<= iload_1 iload_2 print_ref aload_4 nop concat if (I)< iload_1 iload_3 return_void nop nop concat return_void print_ref aload_5 return_void nop
GP,SMALL_OR_LARGE,11,-17191248,16384,5,0.02,0.980392156863,0.027,0.973709834469,concat concat concat if (I)< iload_1 iload_2 print_ref aload_4 print_ref aload_5 return_void nop print_int iload_1 print_ref aload_5
GP,SMALL_OR_LARGE,12,-14906584,16384,5,0.26,0.793650793651,0.2865,0.777302759425,return_void print_ref aload_5
GP,SMALL_OR_LARGE,13,-51490984,16384,5,0.255,0.796812749004,0.288,0.776397515528,return_void return_void return_void return_void print_ref aload_5
GP,SMALL_OR_LARGE,14,-97860885,16384,5,0.23,0.813008130081,0.265,0.790513833992,concat concat concat if (I)< iload_3 iload_1 iload_1 return_void nop return_void print_ref aload_5 if (I)<= iload_3 iload_2 print_ref aload_4 iload_3 if (I)< iload_1 iload_2 aload_4 print_int iload_2
GP,SMALL_OR_LARGE,15,900531,16384,5,0.235,0.80971659919,0.222,0.818330605565,return_void return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,16,-46906846,16384,5,0.205,0.829875518672,0.2115,0.825423029303,return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,17,75789525,16384,5,0.22,0.819672131148,0.236,0.809061488673,return_void return_void return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,18,-92848954,16384,5,0.0,1.0,0.0,1.0,concat concat if (I)<= iload_1 iload_2 print_ref aload_4 if (I)< iload_3 iload_1 print_ref aload_5 return_void nop return_void nop if (I)<= iload_3 iload_3 return_void nop print_ref aload_4
GP,SMALL_OR_LARGE,19,91017498,16384,5,0.0,1.0,0.0,1.0,concat concat if (I)<= iload_1 iload_3 iload_3 return_void print_ref aload_5 if (I)< iload_1 iload_2 concat print_ref aload_4 iload_1 iload_1 return_void nop
GP,SMALL_OR_LARGE,20,-66195906,16384,5,0.0,1.0,0.0,1.0,concat concat if (I)<= iload_3 iload_1 concat print_ref aload_5 return_void nop if (I)<= iload_1 iload_2 print_ref aload_4 return_void nop return_void nop concat print_ref aload_5 concat print_ref aload_4 iload_1
GP,SMALL_OR_LARGE,21,17978666,16384,5,0.02,0.980392156863,0.0285,0.972289742343,concat concat concat if (I)< iload_1 iload_2 print_ref aload_4 print_ref aload_5 concat return_void nop print_int iload_1 concat if (I)< iload_1 iload_2 if (I)< iload_2 iload_3 aload_4 aload_5 if (I)< iload_1 iload_1 iload_3 iload_2 aload_4 concat concat aload_4 if (I)<= iload_3 iload_1 iload_2 aload_5 print_ref aload_4
GP,SMALL_OR_LARGE,22,-283440,16384,5,0.22,0.819672131148,0.239,0.807102502018,return_void return_void return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,23,7800715,16384,5,0.0,1.0,0.0,1.0,if (I)<= iload_1 iload_3 if (I)<= iload_1 iload_1 if (I)< iload_2 iload_1 concat return_void nop nop return_void print_ref aload_4 return_void return_void print_int iload_3 concat iload_2 return_void print_ref aload_5
GP,SMALL_OR_LARGE,24,-6748846,16384,5,0.045,0.956937799043,0.0285,0.972289742343,concat concat if (I)< iload_2 iload_1 return_void print_ref aload_5 iload_1 return_void return_void print_ref aload_4 if (I)<= iload_2 iload_2 iload_1 if (I)< iload_1 iload_1 return_void print_int iload_2 iload_1
GP,SMALL_OR_LARGE,25,28907530,16384,5,0.225,0.816326530612,0.226,0.815660685155,return_void print_ref aload_4
GP,SMALL_OR_LARGE,26,16216458,16384,5,0.22,0.819672131148,0.2155,0.82270670506,return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,27,52583068,16384,5,0.24,0.806451612903,0.2155,0.82270670506,return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,28,32867923,16384,5,0.245,0.803212851406,0.2245,0.816659861168,return_void print_ref aload_4
GP,SMALL_OR_LARGE,29,46797423,16384,5,0.22,0.819672131148,0.2375,0.808080808081,return_void print_ref aload_4
GP,SMALL_OR_LARGE,30,77703256,16384,5,0.235,0.80971659919,0.2265,0.815328169588,return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,1,-97083880,32768,5,0.03,0.970873786408,0.02,0.980392156863,if (I)< iload_2 iload_1 return_void print_ref aload_5 return_void print_ref aload_4
GP,SMALL_OR_LARGE,2,-40884843,32768,5,0.205,0.829875518672,0.228,0.814332247557,return_void print_ref aload_4
GP,SMALL_OR_LARGE,3,-75202156,32768,5,0.21,0.826446280992,0.232,0.811688311688,return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,4,-58700981,32768,5,0.23,0.813008130081,0.2145,0.823384108687,return_void print_ref aload_4
GP,SMALL_OR_LARGE,5,52016466,32768,5,0.0,1.0,0.0,1.0,concat concat if (I)<= iload_2 iload_1 nop print_ref aload_4 concat if (I)<= iload_3 iload_1 concat nop aload_4 return_void nop return_void print_ref aload_5 print_ref aload_4
GP,SMALL_OR_LARGE,6,68943641,32768,5,0.215,0.82304526749,0.229,0.813669650122,return_void print_ref aload_4
GP,SMALL_OR_LARGE,7,54929834,32768,5,0.025,0.975609756098,0.0255,0.975134080936,concat concat concat if (I)<= iload_3 iload_1 print_ref aload_5 print_ref aload_4 return_void nop concat iload_2 iload_3 if (I)< iload_3 iload_2 iload_2 iload_1
GP,SMALL_OR_LARGE,8,-68687795,32768,5,0.165,0.858369098712,0.2145,0.823384108687,return_void print_ref aload_4
GP,SMALL_OR_LARGE,9,-25562326,32768,5,0.015,0.985221674877,0.022,0.978473581213,if (I)< iload_1 iload_2 return_void print_ref aload_4 return_void return_void print_ref aload_5
GP,SMALL_OR_LARGE,10,-32030744,32768,5,0.23,0.813008130081,0.2295,0.813338755592,return_void return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,11,-33542736,32768,5,0.0,1.0,0.0,1.0,if (I)<= iload_2 iload_1 if (I)<= iload_2 iload_1 if (I)< iload_3 iload_1 return_void print_ref aload_5 return_void nop return_void return_void nop return_void print_ref aload_4
GP,SMALL_OR_LARGE,12,-34980631,32768,5,0.25,0.8,0.298,0.770416024653,return_void return_void print_ref aload_5
GP,SMALL_OR_LARGE,13,92600940,32768,5,0.035,0.966183574879,0.0245,0.976085895559,concat concat if (I)<= iload_1 iload_2 aload_5 return_void print_ref aload_5 iload_1 return_void print_ref aload_4
GP,SMALL_OR_LARGE,14,-23166504,32768,5,0.0,1.0,0.0,1.0,if (I)< iload_3 iload_3 return_void return_void print_ref aload_4 if (I)< iload_1 iload_2 return_void print_ref aload_4 if (I)< iload_3 iload_1 return_void print_ref aload_5 return_void nop
GP,SMALL_OR_LARGE,15,-35674834,32768,5,0.0,1.0,0.0,1.0,if (I)<= iload_1 iload_2 return_void print_ref aload_4 if (I)<= iload_1 iload_2 return_void return_void nop if (I)< iload_1 iload_3 return_void nop return_void print_ref aload_5
GP,SMALL_OR_LARGE,16,-21595412,32768,5,0.02,0.980392156863,0.0295,0.971345313259,concat concat if (I)< iload_1 iload_2 aload_4 return_void print_ref aload_5 print_ref aload_4 return_void nop
GP,SMALL_OR_LARGE,17,-94135717,32768,5,0.03,0.970873786408,0.0225,0.977995110024,concat concat if (I)< iload_1 iload_3 nop return_void print_ref aload_5 return_void return_void print_ref aload_4 if (I)< iload_2 iload_1 iload_1 print_int iload_2
GP,SMALL_OR_LARGE,18,56856982,32768,5,0.215,0.82304526749,0.214,0.823723228995,return_void return_void return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,19,24491850,32768,5,0.245,0.803212851406,0.2315,0.812017864393,return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,20,-23670954,32768,5,0.245,0.803212851406,0.2255,0.815993472052,return_void return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,21,89177109,32768,5,0.0,1.0,0.0,1.0,concat if (I)< iload_3 iload_1 concat return_void print_ref aload_5 iload_1 concat if (I)<= iload_1 iload_2 iload_2 return_void nop iload_2 return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,22,65764421,32768,5,0.23,0.813008130081,0.2225,0.81799591002,return_void return_void return_void print_ref aload_4
GP,SMALL_OR_LARGE,23,22769836,32768,5,0.02,0.980392156863,0.0245,0.976085895559,concat concat if (I)<= iload_1 iload_3 return_void print_ref aload_4 aload_4 return_void print_ref aload_5 return_void return_void print_ref aload_5
GP,SMALL_OR_LARGE,24,-31571126,32768,5,0.205,0.829875518672,0.2245,0.816659861168,return_void print_ref aload_4
