Algorithm,Benchmark,Rep,Seed,Evals,MaxLength,Levels,BestFitness,BestFitnessNormalised,TestFitness,TestFitnessNormalised,BestExpression
UCT,COMPARE_STRING_LENGTHS,20,-8744868,2,100,0,0.415,0.7067137809187279,0.425,0.7017543859649122,(91) concat true concat true return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool true 
UCT,COMPARE_STRING_LENGTHS,21,-59885346,2,100,0,0.435,0.6968641114982578,0.423,0.7027406886858749,(19) concat return_bool return_bool true if (I)< strlen aload_1 strlen aload_1 aload_3 if (I)< strlen aload_1 strlen aload_1 aload_2 aload_1 
UCT,COMPARE_STRING_LENGTHS,22,-17333817,2,100,0,1.0,0.5,1.0,0.5,(1) aload_2 
UCT,COMPARE_STRING_LENGTHS,23,29710527,2,100,0,1.0,0.5,1.0,0.5,(16) if (I)<= strlen aload_3 strlen aload_3 aload_3 if (I)<= strlen aload_2 strlen aload_1 aload_1 strlen aload_1 
UCT,COMPARE_STRING_LENGTHS,24,-73604976,2,100,0,1.0,0.5,1.0,0.5,(65) if (I)<= strlen aload_2 strlen aload_3 false return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool true 
UCT,COMPARE_STRING_LENGTHS,25,-79590521,2,100,0,1.0,0.5,1.0,0.5,(1) nop 
UCT,COMPARE_STRING_LENGTHS,26,-51489618,2,100,0,1.0,0.5,1.0,0.5,(1) aload_3 
UCT,COMPARE_STRING_LENGTHS,27,73093317,2,100,0,1.0,0.5,1.0,0.5,(1) false 
UCT,COMPARE_STRING_LENGTHS,28,94667674,2,100,0,1.0,0.5,1.0,0.5,(1) true 
UCT,COMPARE_STRING_LENGTHS,29,53168075,2,100,0,1.0,0.5,1.0,0.5,(1) aload_3 
UCT,COMPARE_STRING_LENGTHS,30,30878927,2,100,0,1.0,0.5,1.0,0.5,(1) false 
UCT,COMPARE_STRING_LENGTHS,1,-15027033,4,100,0,0.425,0.7017543859649122,0.415,0.7067137809187279,(92) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool true 
UCT,COMPARE_STRING_LENGTHS,2,-85603871,4,100,0,1.0,0.5,1.0,0.5,(91) if (I)< strlen aload_1 strlen aload_1 strlen aload_2 return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool true 
UCT,COMPARE_STRING_LENGTHS,3,52300263,4,100,0,1.0,0.5,1.0,0.5,(1) aload_1 
UCT,COMPARE_STRING_LENGTHS,4,53339084,4,100,0,1.0,0.5,1.0,0.5,(1) aload_2 
UCT,COMPARE_STRING_LENGTHS,5,-33336754,4,100,0,1.0,0.5,1.0,0.5,(1) aload_2 
UCT,COMPARE_STRING_LENGTHS,6,-75593934,4,100,0,0.415,0.7067137809187279,0.4155,0.7064641469445426,(92) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool true 
UCT,COMPARE_STRING_LENGTHS,7,26780931,4,100,0,0.045,0.9569377990430623,0.0715,0.9332711152589829,(56) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,8,-46732395,4,100,0,0.085,0.9216589861751152,0.0765,0.9289363678588016,(52) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,9,-50874506,4,100,0,0.1,0.9090909090909091,0.076,0.929368029739777,(81) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
Algorithm,Benchmark,Rep,Seed,Evals,MaxLength,Levels,BestFitness,BestFitnessNormalised,TestFitness,TestFitnessNormalised,BestExpression
UCT,GRADE,1,18843941,1,100,0,1.0,0.5,1.0,0.5,(1) aload_10 
UCT,GRADE,2,-70303063,1,100,0,1.0,0.5,1.0,0.5,(13) if (I)<= iload_3 iload_3 if (I)< iload_5 iload_4 nop nop return_void print_ref aload_8 
UCT,GRADE,3,93638995,1,100,0,0.17375,0.8519701810436634,0.176,0.8503401360544218,(7) return_void return_void return_void return_void return_void print_ref aload_8 
UCT,GRADE,4,-88178236,1,100,0,1.0,0.5,1.0,0.5,(1) aload_10 
UCT,GRADE,5,19277994,1,100,0,1.0,0.5,1.0,0.5,(9) if (I)< iload_2 iload_4 aload_7 concat aload_9 print_ref aload_6 
UCT,GRADE,6,-95931311,1,100,0,1.0,0.5,1.0,0.5,(1) nop 
UCT,GRADE,7,-4844416,1,100,0,1.0,0.5,1.0,0.5,(1) iload_4 
UCT,GRADE,8,-38166314,1,100,0,1.0,0.5,1.0,0.5,(1) iload_1 
UCT,GRADE,9,18989766,1,100,0,1.0,0.5,1.0,0.5,(1) aload_6 
UCT,GRADE,10,36201578,1,100,0,1.0,0.5,1.0,0.5,(1) iload_4 
UCT,GRADE,11,70175739,1,100,0,0.16375,0.8592910848549946,0.1798125,0.847592308099804,(3) return_void print_ref aload_8 
UCT,GRADE,12,-74158678,1,100,0,1.0,0.5,1.0,0.5,(1) aload_7 
UCT,GRADE,13,-83876408,1,100,0,1.0,0.5,1.0,0.5,(2) print_ref aload_10 
UCT,GRADE,14,-30524936,1,100,0,1.0,0.5,1.0,0.5,(1) iload_2 
UCT,GRADE,15,-31613500,1,100,0,1.0,0.5,1.0,0.5,(1) iload_3 
UCT,GRADE,16,87695108,1,100,0,1.0,0.5,1.0,0.5,(1) iload_3 
UCT,GRADE,17,70863558,1,100,0,1.0,0.5,1.0,0.5,(1) aload_7 
UCT,GRADE,18,-44011684,1,100,0,1.0,0.5,1.0,0.5,(1) aload_10 
UCT,GRADE,19,58513868,1,100,0,1.0,0.5,1.0,0.5,(1) nop 
UCT,GRADE,20,-58650638,1,100,0,1.0,0.5,1.0,0.5,(15) concat aload_8 if (I)<= iload_3 iload_3 aload_6 if (I)<= iload_1 iload_3 print_ref aload_8 print_ref aload_8 
UCT,GRADE,21,53824493,1,100,0,1.0,0.5,1.0,0.5,(1) aload_7 
UCT,GRADE,22,15020500,1,100,0,1.0,0.5,1.0,0.5,(2) print_ref aload_8 
UCT,GRADE,23,-3793630,1,100,0,1.0,0.5,1.0,0.5,(1) iload_2 
UCT,GRADE,24,85117784,1,100,0,1.0,0.5,1.0,0.5,(1) aload_10 
UCT,GRADE,25,79501730,1,100,0,1.0,0.5,1.0,0.5,(1) aload_9 
UCT,GRADE,26,-2562845,1,100,0,1.0,0.5,1.0,0.5,(1) iload_1 
UCT,GRADE,27,76781297,1,100,0,1.0,0.5,1.0,0.5,(2) print_ref aload_7 
UCT,GRADE,28,-20121578,1,100,0,1.0,0.5,1.0,0.5,(1) aload_9 
UCT,GRADE,29,-87607103,1,100,0,1.0,0.5,1.0,0.5,(1) aload_6 
UCT,GRADE,30,-16671889,1,100,0,1.0,0.5,1.0,0.5,(1) aload_8 
UCT,GRADE,1,-56952337,2,100,0,1.0,0.5,1.0,0.5,(1) iload_4 
UCT,GRADE,2,-56895422,2,100,0,1.0,0.5,1.0,0.5,(1) aload_10 
UCT,GRADE,3,-26204064,2,100,0,1.0,0.5,1.0,0.5,(1) aload_7 
UCT,GRADE,4,-28829353,2,100,0,1.0,0.5,1.0,0.5,(1) nop 
UCT,GRADE,5,60627791,2,100,0,1.0,0.5,1.0,0.5,(1) iload_4 
UCT,GRADE,6,94723589,2,100,0,0.173125,0.8524240809802877,0.203375,0.8309961566427755,(4) return_void return_void print_ref aload_9 
UCT,GRADE,7,-32373838,2,100,0,1.0,0.5,1.0,0.5,(1) aload_10 
UCT,GRADE,8,68330510,2,100,0,0.21125,0.825593395252838,0.197,0.835421888053467,(3) return_void print_ref aload_7 
UCT,GRADE,9,44676509,2,100,0,1.0,0.5,1.0,0.5,(1) iload_1 
UCT,GRADE,10,34855863,2,100,0,1.0,0.5,1.0,0.5,(1) aload_7 
UCT,GRADE,11,30321351,2,100,0,0.204375,0.8303061754021795,0.197625,0.8349859096127753,(6) concat aload_7 return_void return_void print_ref aload_7 
UCT,GRADE,12,-59846947,2,100,0,1.0,0.5,1.0,0.5,(1) iload_2 
UCT,GRADE,13,-90131226,2,100,0,1.0,0.5,1.0,0.5,(1) aload_7 
UCT,GRADE,14,-26050605,2,100,0,1.0,0.5,1.0,0.5,(2) print_ref aload_7 
UCT,GRADE,15,80459878,2,100,0,1.0,0.5,1.0,0.5,(2) print_ref aload_9 
UCT,GRADE,16,-25508216,2,100,0,1.0,0.5,1.0,0.5,(1) aload_8 
UCT,GRADE,17,-88637049,2,100,0,1.0,0.5,1.0,0.5,(1) iload_2 
UCT,GRADE,18,-89385093,2,100,0,0.1625,0.8602150537634408,0.1766875,0.849843310139693,(4) return_void return_void print_ref aload_8 
UCT,GRADE,19,5966878,2,100,0,1.0,0.5,1.0,0.5,(1) aload_8 
UCT,GRADE,20,-42655933,2,100,0,1.0,0.5,1.0,0.5,(1) iload_1 
UCT,GRADE,21,31064101,2,100,0,1.0,0.5,1.0,0.5,(1) aload_9 
UCT,GRADE,22,56447330,2,100,0,1.0,0.5,1.0,0.5,(1) nop 
UCT,GRADE,23,-89314721,2,100,0,1.0,0.5,1.0,0.5,(1) iload_1 
UCT,GRADE,24,-45352057,2,100,0,0.274375,0.784698381559588,0.2841875,0.7787024869810678,(3) return_void print_ref aload_6 
UCT,GRADE,25,43711214,2,100,0,1.0,0.5,1.0,0.5,(1) aload_10 
UCT,GRADE,26,78705016,2,100,0,1.0,0.5,1.0,0.5,(2) print_ref aload_6 
UCT,GRADE,27,28647077,2,100,0,1.0,0.5,1.0,0.5,(1) aload_10 
UCT,GRADE,28,-60439803,2,100,0,0.201875,0.8320332813312532,0.2025,0.8316008316008315,(5) concat iload_4 return_void print_ref aload_9 
UCT,GRADE,29,10224594,2,100,0,1.0,0.5,1.0,0.5,(1) aload_8 
UCT,GRADE,30,8311384,2,100,0,1.0,0.5,1.0,0.5,(1) aload_7 
UCT,GRADE,1,-73812573,4,100,0,0.224375,0.8167432363450741,0.1990625,0.8339848840239771,(5) return_void return_void return_void print_ref aload_7 
UCT,GRADE,2,5920672,4,100,0,1.0,0.5,1.0,0.5,(8) if (I)<= iload_3 iload_1 nop return_void print_ref aload_10 
UCT,GRADE,3,89356580,4,100,0,1.0,0.5,1.0,0.5,(2) print_ref aload_7 
UCT,GRADE,4,16506816,4,100,0,1.0,0.5,1.0,0.5,(1) aload_7 
UCT,GRADE,5,59014788,4,100,0,1.0,0.5,1.0,0.5,(1) nop 
UCT,GRADE,6,-80479765,4,100,0,1.0,0.5,1.0,0.5,(1) aload_10 
UCT,GRADE,7,-26421448,4,100,0,0.178125,0.8488063660477453,0.1718125,0.8533788468718332,(5) return_void return_void return_void print_ref aload_8 
UCT,GRADE,8,30692120,4,100,0,1.0,0.5,1.0,0.5,(1) aload_8 
UCT,GRADE,9,8757963,4,100,0,1.0,0.5,1.0,0.5,(10) if (I)< iload_4 iload_3 iload_1 return_void return_void return_void print_ref aload_7 
UCT,GRADE,10,-69050846,4,100,0,0.18,0.8474576271186441,0.1996875,0.8335504037509768,(3) return_void print_ref aload_7 
UCT,GRADE,11,9544931,4,100,0,1.0,0.5,1.0,0.5,(1) aload_9 
UCT,GRADE,12,59782093,4,100,0,1.0,0.5,1.0,0.5,(1) nop 
UCT,GRADE,13,-89477781,4,100,0,1.0,0.5,1.0,0.5,(1) aload_6 
UCT,GRADE,14,26652907,4,100,0,0.18,0.8474576271186441,0.16575,0.8578168561012224,(3) return_void print_ref aload_8 
UCT,GRADE,15,19919445,4,100,0,0.375625,0.7269422989550205,0.3521875,0.7395424081349665,(5) return_void return_void return_void print_ref aload_10 
UCT,GRADE,16,29405671,4,100,0,1.0,0.5,1.0,0.5,(1) iload_1 
UCT,GRADE,17,-30254919,4,100,0,1.0,0.5,1.0,0.5,(8) if (I)< iload_4 iload_2 nop return_void print_ref aload_9 
UCT,GRADE,18,-35680209,4,100,0,1.0,0.5,1.0,0.5,(1) iload_1 
UCT,GRADE,19,1366977,4,100,0,0.18,0.8474576271186441,0.200625,0.8328995314940135,(10) return_void return_void return_void return_void return_void return_void return_void return_void print_ref aload_7 
UCT,GRADE,20,-54728825,4,100,0,0.3478125,0.741942963134709,0.347375,0.7421838760552927,(14) concat print_ref aload_7 if (I)< iload_4 iload_4 return_void return_void return_void nop return_void print_ref aload_8 
UCT,GRADE,21,-46341433,4,100,0,1.0,0.5,1.0,0.5,(1) iload_3 
UCT,GRADE,22,39475311,4,100,0,1.0,0.5,1.0,0.5,(1) aload_7 
UCT,GRADE,23,12327395,4,100,0,1.0,0.5,1.0,0.5,(1) aload_7 
UCT,GRADE,24,83733655,4,100,0,1.0,0.5,1.0,0.5,(1) iload_4 
UCT,GRADE,25,53286345,4,100,0,1.0,0.5,1.0,0.5,(11) if (I)< iload_2 iload_3 return_void return_void return_void print_ref aload_7 print_ref aload_6 
UCT,GRADE,26,-5382173,4,100,0,0.28,0.78125,0.2704375,0.7871304176710779,(3) return_void print_ref aload_6 
UCT,GRADE,27,99556287,4,100,0,1.0,0.5,1.0,0.5,(1) iload_2 
UCT,GRADE,28,30116030,4,100,0,1.0,0.5,1.0,0.5,(1) iload_3 
UCT,GRADE,29,-75684834,4,100,0,1.0,0.5,1.0,0.5,(8) if (I)< iload_1 iload_5 iload_3 concat iload_1 aload_9 
UCT,GRADE,30,-30930911,4,100,0,1.0,0.5,1.0,0.5,(10) if (I)<= iload_4 iload_3 print_ref aload_6 return_void return_void print_ref aload_10 
UCT,GRADE,1,25535302,8,100,0,0.2025,0.8316008316008315,0.1899375,0.840380272073113,(3) return_void print_ref aload_7 
UCT,GRADE,2,-36002210,8,100,0,0.20625,0.8290155440414507,0.2011875,0.8325094958114365,(3) return_void print_ref aload_9 
UCT,GRADE,3,69222594,8,100,0,0.116875,0.8953553441522104,0.12175,0.8914642299977713,(13) if (I)< iload_1 iload_2 return_void print_ref aload_8 concat return_void print_ref aload_6 print_ref aload_7 
UCT,GRADE,4,33945422,8,100,0,0.185625,0.8434370057986295,0.2063125,0.8289725920936738,(5) concat aload_6 return_void print_ref aload_9 
UCT,GRADE,5,47588657,8,100,0,1.0,0.5,1.0,0.5,(9) concat iload_3 if (I)<= iload_4 iload_1 iload_1 print_ref aload_6 
UCT,GRADE,6,11320560,8,100,0,0.278125,0.78239608801956,0.261875,0.79247152055473,(5) return_void return_void return_void print_ref aload_6 
UCT,GRADE,7,36901742,8,100,0,1.0,0.5,1.0,0.5,(4) concat aload_8 print_ref aload_6 
UCT,GRADE,8,-21862378,8,100,0,1.0,0.5,1.0,0.5,(1) nop 
UCT,GRADE,9,26745687,8,100,0,0.33,0.7518796992481203,0.356625,0.7371233760250622,(4) return_void return_void print_ref aload_10 
UCT,GRADE,10,-52145029,8,100,0,0.356875,0.7369875633348687,0.3476875,0.7420117794369986,(7) return_void return_void return_void return_void return_void print_ref aload_10 
UCT,GRADE,11,90576504,8,100,0,1.0,0.5,1.0,0.5,(1) iload_4 
UCT,GRADE,12,12986113,8,100,0,1.0,0.5,1.0,0.5,(1) nop 
UCT,GRADE,13,85021804,8,100,0,0.204375,0.8303061754021795,0.2001875,0.8332031453418737,(3) return_void print_ref aload_9 
